"state","county","tract","Median_Age","Single_Parent_HH","Female_Led_HH","Married_HH","School_Children","Disabled_Children","Transport_ReliantNoCar_HH","Transport_ReliantYesCar_HH","Computer_None_HH","Computer_Smartphone_HH","Internet_None_HH","Internet_Slow_HH","Citizenship","Renter_HH","Housing_Burdened_HH","Public_Assist_HH","Part_Time","Insurance_None","Employment_Insurance","Poverty_HH","Ed_NoHS","Ed_NoBA","Single_Earner_HH","Housing_Quality"
"06","059","075513",33.8,0.133659331703341,0.170522141440846,0.431137724550898,0.0888324873096447,0.0106157112526539,0,0.0128581925055107,0.0383344348975545,0.0429610046265697,0.0343688037012558,0.0753469927296761,0.215756659739278,0.583608724388632,0.466666666666667,0.0865829477858559,0.372733378106111,0.12053655771774,0.55531686358754,0.0863895680521597,0.214853300733496,0.786674816625917,0.236348818255909,0.552287581699346
"06","059","075514",31.9,0.23875,0.246166950596252,0.283222327941643,0.115267175572519,0.0388625592417062,0,0.0493653032440056,0.0562180579216354,0.0459965928449744,0.137137989778535,0.210391822827939,0.287543082225505,0.79045996592845,0.369918699186992,0.159284497444634,0.389038634321653,0.216642048252093,0.416090509113765,0.24625,0.357251908396947,0.809160305343511,0.32625,0.768240343347639
"06","059","075515",32.7,0.132903225806452,0.0944521497919556,0.383139890042761,0.103668341708543,0.0495533815397703,0,0.0223427129101617,0.0335644937586685,0.0761442441054092,0.0914008321775312,0.108183079056865,0.288901795653647,0.720388349514563,0.271329365079365,0.100554785020804,0.262593118126995,0.0836488979512574,0.593960264900662,0.113032258064516,0.17036386265466,0.503697195987993,0.340387096774194,0.554471544715447
"06","059","075603",43.2,0.0561702127659574,0.0882150241212957,0.638610947616245,0.096096837944664,0.0569196428571429,0,0,0.0427291523087526,0,0.0503101309441764,0.0964851826326671,0.0242963675727688,0.18538938662991,0.297800338409475,0.0213645761543763,0.339327969711311,0.0497955256194371,0.653924050632911,0.0587234042553191,0.072224097198785,0.546405669929126,0.246808510638298,0.346020761245675
"06","059","075604",50.9,0.0249562171628722,0.0769513991163476,0.634517766497462,0.0599373204492034,0.0508002783576896,0,0,0.0265095729013255,0.0209867452135493,0.0717967599410898,0.0920471281296024,0.0533554055774863,0.0957290132547865,0.254071661237785,0.00994108983799705,0.452314383348866,0.00993250986883993,0.496077170418006,0.0275831873905429,0.0215814917127072,0.30939226519337,0.274956217162872,0.319029850746269
"06","059","075605",44,0.0750945434900054,0.136320754716981,0.628375654977832,0.0996953283683142,0.0189125295508274,0,0.0143346837020879,0.0212264150943396,0.0165094339622642,0.0212264150943396,0.0306603773584906,0.0557961359093937,0.191509433962264,0.341306884480747,0.0108490566037736,0.298617807778849,0.0430933689660932,0.633792983068598,0.0253916801728795,0.0232018561484919,0.462412993039443,0.299837925445705,0.292565947242206
"06","059","075606",49.9,0.074435318275154,0.0826966292134831,0.629712579320642,0.0654008438818565,0,0,0.00372902423865755,0.0098876404494382,0.0314606741573034,0.011685393258427,0.011685393258427,0.0375377763639256,0.0274157303370787,0.315619223659889,0.00584269662921348,0.322271638727335,0.0174964211865755,0.598510603853003,0.0364476386036961,0.0199081163859112,0.360533800043754,0.254620123203285,0.238383838383838
"06","059","075607",40.7,0.0943012211668928,0.0831683168316832,0.483864771417595,0.0608825481088255,0.0253353204172876,0.00518582541054451,0.00979544799769519,0.0198019801980198,0.0269306930693069,0.038019801980198,0.0815841584158416,0.0969862135299776,0.48,0.367098248286367,0.0475247524752475,0.25517627308338,0.0269317088810516,0.65831960461285,0.0888738127544098,0.0349280270956816,0.360711261642676,0.323609226594301,0.436672967863894
"06","059","075701",32.8,0.136143745680719,0.173871277617675,0.376554174067496,0.0837183256334873,0,0,0.0448998388210914,0.0528338136407301,0.0542747358309318,0.0778097982708934,0.0869356388088377,0.193163538873995,0.446685878962536,0.324652777777778,0.0595581171950048,0.261190476190476,0.111276365603029,0.633804959683554,0.0152038700760194,0.18997249841337,0.720118468373175,0.209398756046994,0.389150943396226
"06","059","075702",45.4,0.027807486631016,0.0548628428927681,0.541666666666667,0.0675938803894298,0.00815217391304348,0,0.00277469478357381,0.00748129675810474,0.0141313383208645,0.0507065669160432,0.0590191188694929,0.0335973777656378,0.0889443059019119,0.312043795620438,0,0.357183098591549,0.0319207484865162,0.51847640704946,0.0192513368983957,0.0692278432864207,0.460631418790415,0.222459893048128,0.405982905982906
"06","059","075703",47.6,0.00610287707061901,0.0572625698324022,0.611724723874257,0.0774147727272727,0.0251256281407035,0,0,0.0370111731843575,0.0349162011173184,0.0844972067039106,0.108240223463687,0.0258139534883721,0.0572625698324022,0.252592592592593,0.00558659217877095,0.356650246305419,0.00955933784098858,0.609934086629002,0.00784655623365301,0.0444221776887108,0.42251169004676,0.217088055797733,0.261484098939929
"06","059","075805",30.2,0.11734693877551,0.077716098334655,0.396115906288533,0.0857430223786774,0.0267774699907664,0,0.00974930362116992,0.0229976209357653,0.0475812846946868,0.0610626486915147,0.077716098334655,0.106962177788485,0.460745440126883,0.494117647058824,0.0388580491673275,0.34909264565425,0.0707558560734122,0.619282744282744,0.122448979591837,0.183444259567388,0.611896838602329,0.332908163265306,0.630769230769231
"06","059","075806",37.1,0.190368698269375,0.167719980554205,0.399019808045742,0.0878819086852043,0.0218045112781955,0,0.00384122919334187,0.103548857559553,0.0544482255712202,0.146329606222654,0.151677199805542,0.1332464570777,0.516771998055421,0.306841046277666,0.128342245989305,0.415950920245399,0.088047220855878,0.598345918734268,0.145974416854778,0.200479041916168,0.685269461077844,0.272385252069225,0.531400966183575
"06","059","075807",39.9,0.125136017410229,0.116949152542373,0.457395009129641,0.0776520136878126,0,0,0.0153295861011753,0.0677966101694915,0.011864406779661,0.0805084745762712,0.0974576271186441,0.112348178137652,0.285593220338983,0.284697508896797,0.0296610169491525,0.365087538619979,0.115131578947368,0.511581355447526,0.0261153427638738,0.168539325842697,0.656034795215658,0.266594124047878,0.464730290456432
"06","059","075808",43.2,0.105853051058531,0.106267029972752,0.524135446685879,0.0941499085923218,0.061415220293725,0,0.0111317254174397,0.0317892824704814,0.00999091734786558,0.0817438692098093,0.0971843778383288,0.0269469943737045,0.0772025431425976,0.28740157480315,0.07811080835604,0.281111813013266,0.0568551969203435,0.592464678178964,0.0361145703611457,0.0520833333333333,0.611666666666667,0.26774595267746,0.397260273972603
"06","059","075809",52.1,0,0.0239463601532567,0.648885350318471,0.040436005625879,0.0155339805825243,0,0.00925925925925926,0.0373563218390805,0.00862068965517241,0.0526819923371648,0.0584291187739464,0.0322133702805681,0.0584291187739464,0.389623601220753,0.0153256704980843,0.413738019169329,0.0245930031174229,0.491832386363636,0.0289156626506024,0.0587965089572807,0.422599908130455,0.36144578313253,0.339805825242718
"06","059","075810",54.5,0.0663390663390663,0.0755693581780538,0.540691192865106,0.0679195515990768,0.0625,0,0.0124895920066611,0.036231884057971,0.005175983436853,0.0393374741200828,0.0393374741200828,0.0240289664252798,0.0496894409937888,0.332244008714597,0.0434782608695652,0.358995815899582,0.0411454904542462,0.536560247167868,0.0405405405405405,0.0763052208835341,0.50780901383311,0.28009828009828,0.400990099009901
"06","059","075811",33,0.191279887482419,0.195121951219512,0.387653374233129,0.132239083307526,0.0577367205542725,0.00513808606294155,0.0333975594091201,0.0414634146341463,0.0573170731707317,0.0439024390243902,0.0609756097560976,0.251651651651652,0.413414634146341,0.392931392931393,0.131707317073171,0.363858363858364,0.191891891891892,0.399479747305834,0.178621659634318,0.273221343873518,0.715909090909091,0.340365682137834,0.515723270440252
"06","059","075812",31,0.164095371669004,0.111345646437995,0.417000801924619,0.0967213114754098,0.0376616076447442,0.00283196979232222,0.0248584015103839,0.0638522427440633,0.0395778364116095,0.0854881266490765,0.0854881266490765,0.196549599507086,0.49287598944591,0.200832466181061,0.100791556728232,0.286265680283049,0.131051495528831,0.536550745209368,0.0546984572230014,0.200917899031107,0.695308516063233,0.346423562412342,0.416438356164384
