"","county","tract","problems_estimate","problems_rank"
"3903","059",32045,0.296875,8.71112486461396
"3904","059",32046,0.345303867403315,19.186136469132
"3905","059",32047,0.471389645776567,55.4850688534736
"3906","059",32048,0.295612009237875,8.49450719480118
"3907","059",32049,0.425531914893617,42.7819897880241
"3908","059",32050,0.258522727272727,3.65155500541544
"3909","059",32051,0.553246753246753,73.9904069317654
"3910","059",32053,0.476268412438625,56.7383568002476
"3911","059",32054,0.54932735426009,73.1703543246171
"3912","059",32055,0.498245614035088,62.4787250502862
"3913","059",32056,0.36228813559322,23.7660529166022
"3914","059",32057,0.343811394891945,18.8147918923101
"3915","059",32058,0.451612903225806,50.4100263035742
"3916","059",32059,0.367109634551495,25.2514312238898
"3917","059",32061,0.395189003436426,33.931610707102
"3918","059",42103,0.444816053511706,48.4449945845583
"3919","059",42106,0.307692307692308,10.6916292743308
"3920","059",42107,0.551839464882943,73.711898499149
"3921","059",42108,0.441814595660749,47.6713600495126
"3922","059",42109,0.468235294117647,54.711434318428
"3923","059",42111,0.329493087557604,15.3798545567074
"3924","059",42112,0.396061269146608,34.1791737583166
"3925","059",42113,0.420168067226891,41.2811387900356
"3926","059",42114,0.435736677115987,46.0157821445149
"3927","059",42201,0.399168399168399,35.2777347980814
"3928","059",42203,0.411666666666667,38.6971994429831
"3929","059",42205,0.445297504798464,48.5997214915674
"3930","059",42206,0.521739130434783,67.4609314559802
"3931","059",42305,0.389078498293515,31.9820516787869
"3932","059",42307,0.417249417249417,40.321831966579
"3933","059",42310,0.475743348982786,56.6455206560421
"3934","059",42311,0.41705069124424,40.2599412037753
"3935","059",42312,0.685950413223141,92.1398731239363
"3936","059",42313,0.5296875,69.1319820516788
"3937","059",42315,0.464876033057851,53.8449636391769
"3938","059",42317,0.425101214574899,42.627262881015
"3939","059",42319,0.349557522123894,20.253752127495
"3940","059",42320,0.594298245614035,80.7210273866625
"3941","059",42323,0.371980676328502,26.5975553148693
"3942","059",42324,0.455635491606715,51.4931146526381
"3943","059",42325,0.423452768729642,42.2559183041931
